circ_id,strand,circ_type,gene_id,gene_name,gene_type
"chr19:325635|336173","-","exon","MIER2","NA","protein_coding"
"chr19:32599704|32602126","-","exon","ANKRD27","NA","protein_coding"
"chr19:32605835|32607832","-","exon","ANKRD27","NA","protein_coding"
"chr19:32615658|32625966","-","exon","ANKRD27","NA","protein_coding"
"chr19:32615658|32626827","-","exon","ANKRD27","NA","protein_coding"
"chr19:32615658|32643631","-","exon","ANKRD27","NA","protein_coding"
"chr19:32617589|32622619","-","exon","ANKRD27","NA","protein_coding"
"chr19:32622422|32625966","-","exon","ANKRD27","NA","protein_coding"
"chr19:32642024|32643631","-","exon","ANKRD27","NA","protein_coding"
"chr19:32643123|32643631","-","exon","ANKRD27","NA","protein_coding"
"chr19:32643123|32646615","-","exon","ANKRD27","NA","protein_coding"
"chr19:32644325|32646615","-","exon","ANKRD27","NA","protein_coding"
"chr19:32644325|32649792","-","exon","ANKRD27","NA","protein_coding"
"chr19:32899857|32901412","-","exon","CEP89","NA","protein_coding"
"chr19:32899857|32915517","-","exon","CEP89","NA","protein_coding"
"chr19:32899857|32918339","-","exon","CEP89","NA","protein_coding"
"chr19:32901245|32915517","-","exon","CEP89","NA","protein_coding"
"chr19:32915337|32918339","-","exon","CEP89","NA","protein_coding"
"chr19:32915337|32923542","-","exon","CEP89","NA","protein_coding"
"chr19:32915337|32926273","-","exon","CEP89","NA","protein_coding"
"chr19:32915337|32926984","-","exon","CEP89","NA","protein_coding"
"chr19:33093359|33094269","+","exon","GPATCH1","NA","protein_coding"
"chr19:33112486|33119117","+","exon","GPATCH1","NA","protein_coding"
"chr19:33113767|33114419","+","exon","GPATCH1","NA","protein_coding"
"chr19:33117825|33119117","+","exon","GPATCH1","NA","protein_coding"
"chr19:334400|336173","-","exon","MIER2","NA","protein_coding"
"chr19:3381712|3382243","+","exon","NFIC","NA","protein_coding"
"chr19:34194478|34196763","+","exon","LSM14A","NA","protein_coding"
"chr19:34194478|34215661","+","exon","LSM14A","NA","protein_coding"
"chr19:34196634|34209051","+","exon","LSM14A","NA","protein_coding"
"chr19:34196634|34215661","+","exon","LSM14A","NA","protein_coding"
"chr19:34196634|34221738","+","exon","LSM14A","NA","protein_coding"
"chr19:34208929|34215661","+","exon","LSM14A","NA","protein_coding"
"chr19:34208929|34219877","+","exon","LSM14A","NA","protein_coding"
"chr19:34208929|34221738","+","exon","LSM14A","NA","protein_coding"
"chr19:34215124|34215657","+","exon","LSM14A","NA","protein_coding"
"chr19:34215124|34215661","+","exon","LSM14A","NA","protein_coding"
"chr19:34215124|34219877","+","exon","LSM14A","NA","protein_coding"
"chr19:34215124|34221738","+","exon","LSM14A","NA","protein_coding"
"chr19:34221507|34221738","+","exon","LSM14A","NA","protein_coding"
"chr19:3425106|3435207","+","exon","NFIC","NA","protein_coding"
"chr19:3425106|3452666","+","exon","NFIC","NA","protein_coding"
"chr19:3425106|3453916","+","exon","NFIC","NA","protein_coding"
"chr19:3425106|3456635","+","exon","NFIC","NA","protein_coding"
"chr19:34299679|34300968","+","exon","KIAA0355","NA","protein_coding"
"chr19:34327421|34328151","+","exon","KIAA0355","NA","protein_coding"
"chr19:34327421|34330347","+","exon","KIAA0355","NA","protein_coding"
"chr19:34330189|34333801","+","exon","KIAA0355","NA","protein_coding"
"chr19:34396301|34396657","+","exon","GPI","NA","protein_coding"
"chr19:34430576|34433412","+","exon","UBA2","NA","protein_coding"
"chr19:34430576|34434968","+","exon","UBA2","NA","protein_coding"
"chr19:34430576|34438766","+","exon","UBA2","NA","protein_coding"
"chr19:34430576|34464131","+","exon","UBA2","NA","protein_coding"
"chr19:34430576|34467014","+","exon","UBA2","NA","protein_coding"
"chr19:34431861|34434968","+","exon","UBA2","NA","protein_coding"
"chr19:34431861|34438766","+","exon","UBA2","NA","protein_coding"
"chr19:34431861|34464131","+","exon","UBA2","NA","protein_coding"
"chr19:34431861|34467014","+","exon","UBA2","NA","protein_coding"
"chr19:34434868|34438766","+","exon","UBA2","NA","protein_coding"
"chr19:34443844|34445121","+","exon","UBA2","NA","protein_coding"
"chr19:34443844|34450364","+","exon","UBA2","NA","protein_coding"
"chr19:34450265|34464131","+","exon","UBA2","NA","protein_coding"
"chr19:34450265|34467014","+","exon","UBA2","NA","protein_coding"
"chr19:34451981|34464131","+","exon","UBA2","NA","protein_coding"
"chr19:34451981|34467014","+","exon","UBA2","NA","protein_coding"
"chr19:34454260|34464131","+","exon","UBA2","NA","protein_coding"
"chr19:34458769|34464131","+","exon","UBA2","NA","protein_coding"
"chr19:34464026|34467014","+","exon","UBA2","NA","protein_coding"
"chr19:34678737|34683238","+","exon","ZNF302","NA","protein_coding"
"chr19:34929884|34933723","+","exon","ZNF30","NA","protein_coding"
"chr19:35019191|35019533","+","exon","GRAMD1A","NA","protein_coding"
"chr19:35258945|35262692","+","exon","LOC105372380,LSR","NA","lncRNA,protein_coding"
"chr19:35722359|35724007","+","exon","KMT2B","NA","protein_coding"
"chr19:35762019|35762356","+","exon","PROSER3","NA","protein_coding"
"chr19:36089038|36089306","+","exon","WDR62","NA","protein_coding"
"chr19:36145806|36146312","+","exon","CAPNS1","NA","protein_coding"
"chr19:3623688|3624162","-","exon","CACTIN","NA","protein_coding"
"chr19:3651826|3667353","-","exon","PIP5K1C","NA","protein_coding"
"chr19:3656405|3662001","-","exon","PIP5K1C","NA","protein_coding"
"chr19:36607552|36610742","+","exon","ZNF382","NA","protein_coding"
"chr19:3660966|3662001","-","exon","PIP5K1C","NA","protein_coding"
"chr19:36712386|36712867","+","exon","ZNF567","NA","protein_coding"
"chr19:36718948|36720561","+","exon","ZNF567","NA","protein_coding"
"chr19:36823285|36825692","-","exon","ZNF790","NA","protein_coding"
"chr19:36917579|36937242","+","exon","ZNF568","NA","protein_coding"
"chr19:36925200|36937242","+","exon","ZNF568","NA","protein_coding"
"chr19:36991176|36991846","+","exon","ZNF568","NA","protein_coding"
"chr19:37089039|37091121","+","exon","ZNF420","NA","protein_coding"
"chr19:37155865|37170054","-","exon","ZNF585A","NA","protein_coding"
"chr19:37165595|37170054","-","exon","ZNF585A","NA","protein_coding"
"chr19:37322185|37324265","+","exon","ZNF875","NA","protein_coding"
"chr19:37347190|37347872","+","exon","ZNF875","NA","protein_coding"
"chr19:37425868|37426378","-","exon","ZNF569","NA","protein_coding"
"chr19:37425868|37444964","-","exon","ZNF569","NA","protein_coding"
"chr19:37444907|37455073","-","exon","ZNF569","NA","protein_coding"
"chr19:37520184|37522647","+","exon","ZNF793","NA","protein_coding"
"chr19:37583971|37586745","-","exon","ZNF571","NA","protein_coding"
"chr19:37643265|37647899","-","exon","ZFP30","NA","protein_coding"
"chr19:37707914|37709822","-","exon","ZNF607","NA","protein_coding"
"chr19:37707914|37711692","-","exon","ZNF607","NA","protein_coding"
"chr19:37759047|37771696","-","exon","ZNF573","NA","protein_coding"
"chr19:37770005|37773751","-","exon","ZNF573","NA","protein_coding"
"chr19:37771564|37773751","-","exon","ZNF573","NA","protein_coding"
"chr19:38119306|38119882","+","exon","SIPA1L3","NA","protein_coding"
"chr19:38130498|38130772","+","exon","SIPA1L3","NA","protein_coding"
"chr19:38141184|38142710","+","exon","SIPA1L3","NA","protein_coding"
"chr19:38343580|38344368","+","exon","CATSPERG","NA","protein_coding"
"chr19:38358278|38358561","+","exon","CATSPERG","NA","protein_coding"
"chr19:38410886|38411381","-","exon","RASGRP4","NA","protein_coding"
"chr19:38599925|38601525","-","exon","MAP4K1","NA","protein_coding"
"chr19:38607864|38608170","-","exon","MAP4K1","NA","protein_coding"
"chr19:38607864|38610025","-","exon","MAP4K1","NA","protein_coding"
"chr19:38609596|38610025","-","exon","MAP4K1","NA","protein_coding"
"chr19:38700600|38701121","+","exon","ACTN4","NA","protein_coding"
"chr19:38717086|38718074","+","exon","ACTN4","NA","protein_coding"
"chr19:38838397|38840559","-","exon","HNRNPL","NA","protein_coding"
"chr19:38917724|38918813","-","exon","SARS2","NA","protein_coding"
"chr19:39329000|39329626","-","exon","GMFG","NA","protein_coding"
"chr19:39329000|39333126","-","exon","GMFG","NA","protein_coding"
"chr19:39392464|39393637","+","exon","MED29","NA","protein_coding"
"chr19:39453356|39453521","+","exon","SUPT5H","NA","protein_coding"
"chr19:39457675|39459960","+","exon","SUPT5H","NA","protein_coding"
"chr19:39877663|39893527","-","exon","FCGBP","NA","protein_coding"
"chr19:39885673|39899697","-","exon","FCGBP","NA","protein_coding"
"chr19:39915185|39915789","-","exon","FCGBP","NA","protein_coding"
"chr19:40081819|40084798","-","exon","ZNF780A","NA","protein_coding"
"chr19:40237969|40240110","-","exon","AKT2","NA","protein_coding"
"chr19:40255158|40265351","-","exon","AKT2","NA","protein_coding"
"chr19:40333851|40336407","-","exon","C19orf47","NA","protein_coding"
"chr19:40336110|40336407","-","exon","C19orf47","NA","protein_coding"
"chr19:40458155|40458545","-","exon","BLVRB","NA","protein_coding"
"chr19:4053971|4055247","-","exon","ZBTB7A","NA","protein_coding"
"chr19:40582351|40583717","+","exon","SHKBP1","NA","protein_coding"
"chr19:40583398|40583717","+","exon","SHKBP1","NA","protein_coding"
"chr19:40623604|40624082","+","exon","LTBP4","NA","protein_coding"
"chr19:40705096|40705447","-","exon","COQ8B","NA","protein_coding"
"chr19:40733160|40737769","+","exon","ITPKC","NA","protein_coding"
"chr19:40736986|40737769","+","exon","ITPKC","NA","protein_coding"
"chr19:40780019|40786978","+","exon","RAB4B-EGLN2,MIA-RAB4B,RAB4B","NA","lncRNA,lncRNA,protein_coding"
"chr19:40786665|40786978","+","exon","RAB4B-EGLN2,MIA-RAB4B,RAB4B","NA","lncRNA,lncRNA,protein_coding"
"chr19:4117419|4117629","-","exon","MAP2K2","NA","protein_coding"
"chr19:41268223|41281275","+","exon","HNRNPUL1","NA","protein_coding"
"chr19:41292245|41292511","+","exon","HNRNPUL1","NA","protein_coding"
"chr19:41341883|41342247","-","exon","TGFB1","NA","protein_coding"
"chr19:41341883|41344864","-","exon","TGFB1","NA","protein_coding"
"chr19:41341883|41348455","-","exon","TGFB1","NA","protein_coding"
"chr19:41348295|41348455","-","exon","TGFB1","NA","protein_coding"
"chr19:41357897|41363523","-","exon","B9D2","NA","protein_coding"
"chr19:41378281|41378519","+","exon","TMEM91","NA","protein_coding"
"chr19:41378281|41382921","+","exon","TMEM91","NA","protein_coding"
"chr19:41410637|41411009","+","exon","BCKDHA","NA","protein_coding"
"chr19:41410637|41423169","+","exon","BCKDHA","NA","protein_coding"
"chr19:4177079|4179286","-","exon","SIRT6","NA","protein_coding"
"chr19:41807111|41810897","+","exon","LOC100422623,CEACAM3","NA","pseudogene,protein_coding"
"chr19:41808813|41810897","+","exon","CEACAM3","NA","protein_coding"
"chr19:41888064|41888865","+","exon","ARHGEF1","NA","protein_coding"
"chr19:42117250|42122576","-","exon","POU2F2","NA","protein_coding"
"chr19:42510889|42512479","-","exon","CEACAM1","NA","protein_coding"
"chr19:42583206|42589735","-","exon","CEACAM8","NA","protein_coding"
"chr19:42589457|42589735","-","exon","CEACAM8","NA","protein_coding"
"chr19:42593541|42593900","-","exon","CEACAM8","NA","protein_coding"
"chr19:43497118|43497876","-","exon","PHLDB3","NA","protein_coding"
"chr19:43545818|43551687","-","exon","XRCC1","NA","protein_coding"
"chr19:4354949|4355173","+","exon","MPND","NA","protein_coding"
"chr19:43652225|43655573","-","exon","PLAUR","NA","protein_coding"
"chr19:43655439|43656640","-","exon","PLAUR","NA","protein_coding"
"chr19:43744772|43750747","-","exon","SMG9","NA","protein_coding"
"chr19:43835505|43837179","+","exon","ZNF283","NA","protein_coding"
"chr19:43924238|43924561","-","exon","ZNF45","NA","protein_coding"
"chr19:4405912|4409759","+","exon","CHAF1A","NA","protein_coding"
"chr19:44096343|44097888","+","exon","ZNF224","NA","protein_coding"
"chr19:44118188|44118574","+","exon","ZNF225","NA","protein_coding"
"chr19:44170035|44172952","+","exon","ZNF226","NA","protein_coding"
"chr19:4418020|4423874","+","exon","CHAF1A","NA","protein_coding"
"chr19:44217791|44228572","+","exon","ZNF227","NA","protein_coding"
"chr19:44217791|44229816","+","exon","ZNF227","NA","protein_coding"
"chr19:4422566|4423874","+","exon","CHAF1A","NA","protein_coding"
"chr19:44228446|44229816","+","exon","ZNF227","NA","protein_coding"
"chr19:4452364|4454093","-","exon","UBXN6","NA","protein_coding"
"chr19:44707861|44708187","+","exon","CEACAM16","NA","protein_coding"
"chr19:44757017|44758841","+","exon","MIR8085,BCL3","NA","miRNA,protein_coding"
"chr19:4497958|4498915","+","exon","HDGFL2","NA","protein_coding"
"chr19:45022053|45025737","+","exon","RELB","NA","protein_coding"
"chr19:45022053|45028992","+","exon","RELB","NA","protein_coding"
"chr19:45025329|45025737","+","exon","RELB","NA","protein_coding"
"chr19:45025329|45028992","+","exon","RELB","NA","protein_coding"
"chr19:45052071|45053177","+","exon","CLASRP","NA","protein_coding"
"chr19:45227662|45228266","-","exon","EXOC3L2","NA","protein_coding"
"chr19:45258989|45263367","+","exon","MARK4","NA","protein_coding"
"chr19:45258989|45266281","+","exon","MARK4","NA","protein_coding"
"chr19:45263113|45263367","+","exon","MARK4","NA","protein_coding"
"chr19:45263113|45266281","+","exon","MARK4","NA","protein_coding"
"chr19:45263113|45271708","+","exon","MARK4","NA","protein_coding"
"chr19:45264684|45266281","+","exon","MARK4","NA","protein_coding"
"chr19:45271472|45271708","+","exon","MARK4","NA","protein_coding"
"chr19:45277923|45278615","+","exon","MARK4","NA","protein_coding"
"chr19:45277923|45280734","+","exon","MARK4","NA","protein_coding"
"chr19:45280374|45280734","+","exon","MARK4","NA","protein_coding"
"chr19:45355665|45357699","-","exon","ERCC2","NA","protein_coding"
"chr19:45357270|45361642","-","exon","ERCC2","NA","protein_coding"
"chr19:45368630|45369147","-","exon","ERCC2","NA","protein_coding"
"chr19:45398005|45398339","-","exon","PPP1R13L","NA","protein_coding"
"chr19:45419098|45421393","-","exon","ERCC1","NA","protein_coding"
"chr19:45517663|45518094","+","exon","VASP","NA","protein_coding"
"chr19:45517663|45521406","+","exon","VASP","NA","protein_coding"
"chr19:45521322|45522818","+","exon","VASP","NA","protein_coding"
"chr19:45522168|45522818","+","exon","VASP","NA","protein_coding"
"chr19:45523644|45524660","+","exon","VASP","NA","protein_coding"
"chr19:45613541|45614700","-","exon","EML2","NA","protein_coding"
"chr19:45626705|45630046","-","exon","EML2","NA","protein_coding"
"chr19:45831384|45831588","-","exon","SYMPK","NA","protein_coding"
"chr19:45842250|45844200","-","exon","SYMPK","NA","protein_coding"
"chr19:45854175|45854507","-","exon","SYMPK","NA","protein_coding"
"chr19:46375604|46376574","+","exon","PPP5C","NA","protein_coding"
"chr19:46730732|46733236","-","exon","STRN4","NA","protein_coding"
"chr19:46918488|46922356","+","intron","ARHGAP35","NA","protein_coding"
"chr19:47081513|47082295","-","exon","ZC3H4","NA","protein_coding"
"chr19:47089967|47094608","-","exon","ZC3H4","NA","protein_coding"
"chr19:47093970|47094608","-","exon","ZC3H4","NA","protein_coding"
"chr19:47143494|47155213","+","exon","SAE1","NA","protein_coding"
"chr19:47150202|47155213","+","exon","SAE1","NA","protein_coding"
"chr19:47264603|47264946","+","exon","CCDC9","NA","protein_coding"
"chr19:47264603|47266792","+","exon","CCDC9","NA","protein_coding"
"chr19:47352754|47353735","+","exon","DHX34","NA","protein_coding"
"chr19:47352754|47355350","+","exon","DHX34","NA","protein_coding"
"chr19:47352754|47362693","+","exon","DHX34","NA","protein_coding"
"chr19:47352754|47367155","+","exon","DHX34","NA","protein_coding"
"chr19:47355039|47355350","+","exon","DHX34","NA","protein_coding"
"chr19:47362476|47362693","+","exon","DHX34","NA","protein_coding"
"chr19:47495550|47500749","-","exon","NAPA","NA","protein_coding"
"chr19:48149763|48150210","-","exon","LIG1","NA","protein_coding"
"chr19:48149763|48151336","-","exon","LIG1","NA","protein_coding"
"chr19:48149763|48151339","-","exon","LIG1","NA","protein_coding"
"chr19:48182455|48182767","+","exon","ZSWIM9","NA","protein_coding"
"chr19:48215340|48221855","-","exon","CARD8","NA","protein_coding"
"chr19:48215340|48241063","-","exon","CARD8","NA","protein_coding"
"chr19:48218871|48221855","-","exon","CARD8","NA","protein_coding"
"chr19:48218871|48241063","-","exon","CARD8","NA","protein_coding"
"chr19:48221730|48231006","-","exon","CARD8","NA","protein_coding"
"chr19:48221730|48241063","-","exon","CARD8","NA","protein_coding"
"chr19:48230438|48241063","-","exon","CARD8","NA","protein_coding"
"chr19:48231660|48241063","-","exon","CARD8","NA","protein_coding"
"chr19:48231660|48242644","-","exon","CARD8","NA","protein_coding"
"chr19:48234403|48241063","-","exon","CARD8","NA","protein_coding"
"chr19:48238383|48241063","-","exon","CARD8","NA","protein_coding"
"chr19:48320299|48320811","-","exon","CCDC114","NA","protein_coding"
"chr19:48633444|48633655","-","exon","DBP","NA","protein_coding"
"chr19:48904347|48905885","+","exon","NUCB1","NA","protein_coding"
"chr19:48911149|48913564","+","exon","NUCB1","NA","protein_coding"
"chr19:48913011|48913564","+","exon","NUCB1","NA","protein_coding"
"chr19:48918726|48919286","+","exon","NUCB1","NA","protein_coding"
"chr19:4896671|4898085","-","exon","ARRDC5","NA","protein_coding"
"chr19:48974213|48978157","-","exon","GYS1","NA","protein_coding"
"chr19:48985461|48986035","-","exon","GYS1","NA","protein_coding"
"chr19:49090291|49090520","+","exon","SNRNP70","NA","protein_coding"
"chr19:49139668|49140088","+","exon","PPFIA3","NA","protein_coding"
"chr19:49449475|49450848","-","exon","PIH1D1","NA","protein_coding"
"chr19:49461619|49462755","+","exon","ALDH16A1","NA","protein_coding"
"chr19:49476145|49480620","+","exon","FLT3LG","NA","protein_coding"
"chr19:49478909|49480620","+","exon","FLT3LG","NA","protein_coding"
"chr19:49480298|49480620","+","exon","FLT3LG","NA","protein_coding"
"chr19:4950611|4950996","+","exon","UHRF1","NA","protein_coding"
"chr19:49599272|49599938","+","exon","PRR12","NA","protein_coding"
"chr19:49599272|49601918","+","exon","PRR12","NA","protein_coding"
"chr19:49614533|49616219","+","exon","PRR12","NA","protein_coding"
"chr19:49781757|49782724","+","exon","AP2A1","NA","protein_coding"
"chr19:49828449|49829090","+","exon","MED25","NA","protein_coding"
"chr19:50007569|50009385","-","exon","VRK3","NA","protein_coding"
"chr19:5016257|5033031","+","exon","KDM4B","NA","protein_coding"
"chr19:5016257|5041251","+","exon","KDM4B","NA","protein_coding"
"chr19:5016257|5047669","+","exon","KDM4B","NA","protein_coding"
"chr19:5032866|5041251","+","exon","KDM4B","NA","protein_coding"
"chr19:5032866|5047669","+","exon","KDM4B","NA","protein_coding"
"chr19:5039836|5041251","+","exon","KDM4B","NA","protein_coding"
"chr19:5039836|5047669","+","exon","KDM4B","NA","protein_coding"
"chr19:5039836|5082504","+","exon","KDM4B","NA","protein_coding"
"chr19:50398848|50399484","+","exon","POLD1","NA","protein_coding"
"chr19:50398851|50399484","+","exon","POLD1","NA","protein_coding"
"chr19:5047476|5071059","+","exon","KDM4B","NA","protein_coding"
"chr19:5047476|5082504","+","exon","KDM4B","NA","protein_coding"
"chr19:5071010|5082504","+","exon","KDM4B","NA","protein_coding"
"chr19:5077367|5082504","+","exon","KDM4B","NA","protein_coding"
"chr19:5131076|5138070","+","exon","KDM4B","NA","protein_coding"
"chr19:5131076|5144902","+","exon","KDM4B","NA","protein_coding"
"chr19:51371940|51372307","-","exon","NKG7","NA","protein_coding"
"chr19:5143967|5144902","+","exon","KDM4B","NA","protein_coding"
"chr19:51573150|51581882","+","exon","ZNF175","NA","protein_coding"
"chr19:51581391|51581882","+","exon","ZNF175","NA","protein_coding"
"chr19:51627834|51628091","-","exon","SIGLEC5","NA","protein_coding"
"chr19:51860904|51880877","-","exon","LOC100419706,ZNF577","NA","pseudogene,protein_coding"
"chr19:51877282|51880877","-","exon","ZNF577","NA","protein_coding"
"chr19:51896472|51896978","-","exon","ZNF649","NA","protein_coding"
"chr19:51896472|51900294","-","exon","ZNF649","NA","protein_coding"
"chr19:52001813|52003900","-","exon","ZNF615","NA","protein_coding"
"chr19:52076044|52089002","-","exon","ZNF841","NA","protein_coding"
"chr19:52282111|52283413","+","exon","ZNF766","NA","protein_coding"
"chr19:52314153|52315962","+","exon","ZNF480","NA","protein_coding"
"chr19:52373111|52374427","+","exon","ZNF880","NA","protein_coding"
"chr19:52401685|52402028","+","exon","ZNF528","NA","protein_coding"
"chr19:52405907|52406643","+","exon","ZNF528","NA","protein_coding"
"chr19:52553107|52556050","+","exon","ZNF808","NA","protein_coding"
"chr19:52618936|52635153","-","exon","ZNF83","NA","protein_coding"
"chr19:52655561|52660843","-","exon","ZNF83","NA","protein_coding"
"chr19:52728730|52730005","-","exon","ZNF611","NA","protein_coding"
"chr19:53074140|53075183","-","exon","ZNF160","NA","protein_coding"
"chr19:53074140|53086321","-","exon","ZNF160","NA","protein_coding"
"chr19:53074140|53091720","-","exon","ZNF160","NA","protein_coding"
"chr19:53148681|53149367","-","exon","ZNF347","NA","protein_coding"
"chr19:53148681|53153793","-","exon","ZNF347","NA","protein_coding"
"chr19:53372215|53384056","+","exon","ZNF525","NA","protein_coding"
"chr19:53380722|53384056","+","exon","ZNF525","NA","protein_coding"
"chr19:53522617|53555908","+","exon","ZNF331","NA","protein_coding"
"chr19:53795859|53801397","-","exon","NLRP12","NA","protein_coding"
"chr19:53801227|53801397","-","exon","NLRP12","NA","protein_coding"
"chr19:53801227|53804122","-","exon","NLRP12","NA","protein_coding"
"chr19:53801227|53805450","-","exon","NLRP12","NA","protein_coding"
"chr19:53801227|53814988","-","exon","NLRP12","NA","protein_coding"
"chr19:53805280|53807665","-","exon","NLRP12","NA","protein_coding"
"chr19:53805280|53814988","-","exon","NLRP12","NA","protein_coding"
"chr19:53809587|53814988","-","exon","NLRP12","NA","protein_coding"
"chr19:54142929|54144332","+","exon","CNOT3","NA","protein_coding"
"chr19:54143442|54144134","+","exon","CNOT3","NA","protein_coding"
"chr19:54201160|54201609","+","exon","RPS9","NA","protein_coding"
"chr19:54458103|54458521","+","exon","LENG8","NA","protein_coding"
"chr19:54885235|54885525","+","exon","FCAR","NA","protein_coding"
"chr19:54909245|54909523","+","exon","NCR1","NA","protein_coding"
"chr19:54909245|54910065","+","exon","NCR1","NA","protein_coding"
"chr19:54969999|54970295","+","exon","NLRP2","NA","protein_coding"
"chr19:54969999|54977823","+","exon","RPL36AP50,NLRP2","NA","pseudogene,protein_coding"
"chr19:54982162|54985217","+","exon","NLRP2","NA","protein_coding"
"chr19:55025218|55032538","-","exon","GP6","NA","protein_coding"
"chr19:55098784|55103568","-","exon","PPP1R12C","NA","protein_coding"
"chr19:55245120|55245678","-","exon","MIR6803,PPP6R1","NA","miRNA,protein_coding"
"chr19:5595361|5600260","-","exon","SAFB2","NA","protein_coding"
"chr19:5598793|5600260","-","exon","SAFB2","NA","protein_coding"
"chr19:5598793|5604936","-","exon","SAFB2","NA","protein_coding"
"chr19:5598793|5610095","-","exon","SAFB2","NA","protein_coding"
"chr19:5604583|5604936","-","exon","SAFB2","NA","protein_coding"
"chr19:5609995|5613527","-","exon","SAFB2","NA","protein_coding"
"chr19:56146247|56147208","+","exon","ZNF444","NA","protein_coding"
"chr19:5616132|5616486","-","exon","SAFB2","NA","protein_coding"
"chr19:56407026|56414440","+","exon","ZNF583","NA","protein_coding"
"chr19:56413959|56414440","+","exon","ZNF583","NA","protein_coding"
"chr19:5641594|5641946","+","exon","SAFB","NA","protein_coding"
"chr19:5645337|5649975","+","exon","SAFB","NA","protein_coding"
"chr19:5650978|5654456","+","exon","SAFB","NA","protein_coding"
"chr19:5653115|5653420","+","exon","SAFB","NA","protein_coding"
"chr19:5653115|5654456","+","exon","SAFB","NA","protein_coding"
"chr19:5653115|5657347","+","exon","SAFB","NA","protein_coding"
"chr19:5654061|5654456","+","exon","SAFB","NA","protein_coding"
"chr19:5700789|5705992","-","exon","LONP1","NA","protein_coding"
"chr19:5711771|5713253","-","exon","LONP1","NA","protein_coding"
"chr19:5711771|5714271","-","exon","LONP1","NA","protein_coding"
"chr19:5713134|5714271","-","exon","LONP1","NA","protein_coding"
"chr19:57925623|57928047","-","exon","ZNF418","NA","protein_coding"
"chr19:58185712|58187042","+","exon","ZNF274","NA","protein_coding"
"chr19:58285717|58295581","+","exon","ZNF8-ERVK3-1,ZNF8","NA","lncRNA,protein_coding"
"chr19:58392976|58393487","+","exon","RPS5","NA","protein_coding"
"chr19:5923194|5923914","-","exon","RANBP3","NA","protein_coding"
"chr19:5923194|5928087","-","exon","RANBP3","NA","protein_coding"
"chr19:5941621|5957973","-","exon","RANBP3","NA","protein_coding"
"chr19:6026163|6040241","-","exon","RFX2","NA","protein_coding"
"chr19:6039980|6047504","-","exon","RFX2","NA","protein_coding"
"chr19:6230570|6270759","-","exon","MLLT1","NA","protein_coding"
"chr19:6262228|6270759","-","exon","MLLT1","NA","protein_coding"
"chr19:6453981|6454717","-","exon","SLC25A23","NA","protein_coding"
"chr19:648882|650296","-","exon","RNF126","NA","protein_coding"
"chr19:651611|652884","-","exon","RNF126","NA","protein_coding"
"chr19:6702127|6702579","-","exon","C3","NA","protein_coding"
"chr19:6742967|6743836","+","exon","TRIP10","NA","protein_coding"
"chr19:6759594|6760987","-","exon","SH2D3A","NA","protein_coding"
"chr19:6825053|6825406","+","exon","VAV1","NA","protein_coding"
"chr19:6826612|6829918","+","exon","VAV1","NA","protein_coding"
"chr19:6843135|6850757","+","exon","VAV1","NA","protein_coding"
"chr19:6850670|6854098","+","exon","VAV1","NA","protein_coding"
"chr19:6852965|6854098","+","exon","VAV1","NA","protein_coding"
"chr19:6901875|6904182","+","exon","ADGRE1","NA","protein_coding"
"chr19:6901875|6908772","+","exon","ADGRE1","NA","protein_coding"
"chr19:6913653|6916368","+","exon","ADGRE1","NA","protein_coding"
"chr19:6926366|6928211","+","exon","ADGRE1","NA","protein_coding"
"chr19:6934987|6937648","+","exon","ADGRE1","NA","protein_coding"
"chr19:7184316|7184637","-","exon","INSR","NA","protein_coding"
"chr19:7372812|7373071","+","exon","ARHGEF18","NA","protein_coding"
"chr19:7375720|7376757","+","exon","ARHGEF18","NA","protein_coding"
"chr19:7380917|7383203","+","exon","ARHGEF18","NA","protein_coding"
"chr19:7382792|7383203","+","exon","ARHGEF18","NA","protein_coding"
"chr19:7440344|7447168","+","exon","ARHGEF18","NA","protein_coding"
"chr19:7441653|7442052","+","exon","ARHGEF18","NA","protein_coding"
"chr19:7444204|7444454","+","exon","ARHGEF18","NA","protein_coding"
"chr19:7458512|7458690","+","exon","ARHGEF18","NA","protein_coding"
"chr19:7560648|7561317","+","exon","PNPLA6","NA","protein_coding"
"chr19:7938027|7941197","-","exon","TIMM44","NA","protein_coding"
"chr19:805013|805187","+","exon","PTBP1","NA","protein_coding"
"chr19:8455405|8463686","+","exon","HNRNPM","NA","protein_coding"
"chr19:8455405|8467584","+","exon","HNRNPM","NA","protein_coding"
"chr19:8455405|8471427","+","exon","HNRNPM","NA","protein_coding"
"chr19:8455405|8474244","+","exon","HNRNPM","NA","protein_coding"
"chr19:8462529|8474244","+","exon","HNRNPM","NA","protein_coding"
"chr19:8465324|8474244","+","exon","HNRNPM","NA","protein_coding"
"chr19:8468774|8474244","+","exon","HNRNPM","NA","protein_coding"
"chr19:8471326|8474244","+","exon","HNRNPM","NA","protein_coding"
"chr19:8473664|8474244","+","exon","HNRNPM","NA","protein_coding"
"chr19:8522377|8525562","-","exon","MYO1F","NA","protein_coding"
"chr19:8522377|8540028","-","exon","MYO1F","NA","protein_coding"
"chr19:8530196|8540028","-","exon","MYO1F","NA","protein_coding"
"chr19:8536252|8537055","-","exon","MYO1F","NA","protein_coding"
"chr19:8536252|8540028","-","exon","MYO1F","NA","protein_coding"
