,id,X.chrom,start,end,name,score,strand,logFC,logCPM,LR,PValue,DE,FDR
13614,circ_2225,chr1,93201954,93211359,EVI5,12,-,-0.00714133053681654,-2.59528397900042,9.97833246030311e-06,0.997479606655552,0,1
1579,circ_11418,chr2,153000340,153006743,STAM2,65,-,-0.0405617444784234,-2.79457135211849,9.76748889991441e-06,0.997506376869936,0,1
5489,circ_14938,chr3,17549965,17618041,TBC1D5,6,-,-0.0405617444784234,-2.79457135211849,9.76748889991441e-06,0.997506376869936,0,1
9865,circ_18877,chr6,35836786,35840505,SRPK1,46,-,-0.0405617444784234,-2.79457135211849,9.76748889991441e-06,0.997506376869936,0,1
12223,circ_20999,chr8,48508372,48511758,KIAA0146,21,+,-0.0405617444784234,-2.79457135211849,9.76748889991441e-06,0.997506376869936,0,1
16455,circ_4255,chr11,77830227,77832220,ALG8,31,-,-0.0405617444784234,-2.79457135211849,9.76748889991441e-06,0.997506376869936,0,1
16700,circ_4476,chr12,102433645,102444069,CCDC53,53,-,-0.0405617444784234,-2.79457135211849,9.76748889991441e-06,0.997506376869936,0,1
8393,circ_17551,chr5,34918468,34923339,BRIX1,29,+,-0.0361747211546344,-2.67404280851733,8.99572187318398e-06,0.997606918881687,0,1
16309,circ_4123,chr11,68369330,68370960,PPP6R3,61,+,0.00708523078173344,-2.24830954202384,8.31195679040775e-06,0.997699664942056,0,1
11256,circ_20127,chr7,64004084,64004810,ZNF680,901,-,-0.00110193310160625,0.0583537330148924,7.67110049659792e-06,0.99779012177609,0,1
2130,circ_11914,chr2,207013743,207017234,NDUFS1,163,-,-0.00327060480764778,-1.93376439864205,6.47579827006695e-06,0.997969578289735,0,1
15073,circ_3010,chr10,65369946,65379560,REEP3,73,+,0.00563582694783249,-2.57617898685939,6.2623450541241e-06,0.998003321668181,0,1
4513,circ_14059,chr22,36737414,36745300,MYH9,156,-,-0.0134468532789654,-1.96093677227429,5.43398579111454e-06,0.998140060073197,0,1
10591,circ_1953,chr1,59147456,59150923,MYSM1,98,-,0.00485368176461124,-2.09919392216107,5.05650537974134e-06,0.998205824457284,0,1
21958,circ_9208,chr17,35800605,35825645,TADA2A,113,+,-0.00338103301546935,-2.34209632658244,4.91180519723855e-06,0.998231682385168,0,1
22566,circ_9756,chr17,65887959,65890281,BPTF,343,+,0.00132583990320057,-1.30829497542245,3.24055271705426e-06,0.998563686070297,0,1
9830,circ_18845,chr6,34574331,34574681,C6orf106,266,-,-0.00126744191488307,-1.72457147150885,2.95251260817864e-06,0.998629005450537,0,1
15088,circ_3024,chr10,69714351,69773943,HERC4,121,-,0.00301165089692247,-1.8759329676895,2.1877744407206e-06,0.998819839226738,0,1
1292,circ_1116,chr1,21573713,21585332,ECE1,67,-,-0.0027709715921401,-2.47566817112042,1.25182875554408e-06,0.999107285821299,0,1
7099,circ_16387,chr4,3088665,3109150,HTT,551,+,-0.000434896458864712,-0.607148538073694,2.01452282411196e-07,0.999641882006094,0,1
13657,circ_22289,chr9,98643150,98643575,C9orf102,28,+,0.00246808637675705,-2.56065459630012,7.40692200906778e-08,0.999782850445846,0,1
1,circ_1,chr1,10032075,10035833,NMNAT1,11,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
2,circ_10,chr1,100476920,100483371,SLC35A3,15,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
3,circ_100,chr1,109714487,109716459,KIAA1324,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
6,circ_10001,chr18,13048857,13073184,CEP192,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
7,circ_10002,chr18,13087015,13087645,CEP192,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
8,circ_10003,chr18,13087015,13092526,CEP192,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
10,circ_10005,chr18,13100303,13113704,CEP192,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
11,circ_10006,chr18,13278103,13319064,C18orf1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
14,circ_10009,chr18,13666477,13682104,FAM210A,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15,circ_1001,chr1,207989273,207992491,mir-29b-2,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
17,circ_10011,chr18,13731474,13731933,RNMT,10,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
18,circ_10012,chr18,14077332,14085075,ZNF519,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19,circ_10013,chr18,163307,166819,USP14,12,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
21,circ_10015,chr18,18548732,18550474,ROCK1,10,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
22,circ_10016,chr18,18559870,18564496,ROCK1,24,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
24,circ_10018,chr18,18559870,18588155,ROCK1,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
26,circ_1002,chr1,207989273,208000609,mir-29b-2,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
30,circ_10023,chr18,18571136,18600200,ROCK1,12,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
32,circ_10025,chr18,18586311,18608896,ROCK1,8,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
33,circ_10026,chr18,18586311,18624147,ROCK1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
34,circ_10027,chr18,18595391,18622670,ROCK1,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
35,circ_10028,chr18,18597458,18597673,ROCK1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
36,circ_10029,chr18,18597458,18599494,ROCK1,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
40,circ_10032,chr18,18608736,18622670,ROCK1,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
43,circ_10035,chr18,18619432,18629841,ROCK1,18,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
44,circ_10036,chr18,18622057,18624147,ROCK1,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
45,circ_10037,chr18,18622057,18625428,ROCK1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
47,circ_10039,chr18,19112433,19112621,ESCO1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
48,circ_1004,chr1,20964334,20966485,PINK1,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
51,circ_10042,chr18,19140819,19146167,ESCO1,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
52,circ_10043,chr18,19140819,19148055,ESCO1,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
53,circ_10044,chr18,19140819,19164401,ESCO1,28,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
56,circ_10047,chr18,19146106,19148055,ESCO1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
57,circ_10048,chr18,19236821,19237113,ABHD3,11,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
59,circ_1005,chr1,20972052,20972473,PINK1,7,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
62,circ_10052,chr18,19345732,19353689,MIB1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
64,circ_10054,chr18,19345732,19371518,MIB1,16,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
65,circ_10055,chr18,19345732,19378189,MIB1,6,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
66,circ_10056,chr18,19345732,19379935,MIB1,13,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
73,circ_10062,chr18,19371334,19399607,MIB1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
78,circ_10067,chr18,20548768,20564953,RBBP8,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
79,circ_10068,chr18,20562180,20564953,RBBP8,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
82,circ_10070,chr18,20570899,20576425,RBBP8,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
84,circ_10072,chr18,20577582,20586395,RBBP8,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
86,circ_10074,chr18,20586325,20602233,RBBP8,6,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
87,circ_10075,chr18,21042927,21046240,RIOK3,8,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
89,circ_10077,chr18,21043930,21046240,RIOK3,9,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
90,circ_10078,chr18,21043930,21055071,RIOK3,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
91,circ_10079,chr18,21046096,21047490,RIOK3,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
92,circ_1008,chr1,21071236,21107033,HP1BP3,8,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
93,circ_10080,chr18,21054911,21059388,RIOK3,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
94,circ_10081,chr18,21084334,21089243,C18orf8,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
101,circ_10088,chr18,21599823,21649235,TTC39C,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
111,circ_10097,chr18,21860805,21957499,OSBPL1A,9,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
116,circ_10100,chr18,22017918,22023116,IMPACT,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
117,circ_10101,chr18,22020459,22025430,IMPACT,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
119,circ_10103,chr18,23632587,23667541,SS18,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
120,circ_10104,chr18,23637552,23658124,SS18,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
121,circ_10105,chr18,23845133,23847587,TAF4B,7,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
122,circ_10106,chr18,23872209,23873495,TAF4B,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
123,circ_10107,chr18,2544193,2547528,METTL4,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
127,circ_10110,chr18,2666155,2688745,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
129,circ_10112,chr18,2688391,2688745,SMCHD1,8,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
130,circ_10113,chr18,2688391,2698039,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
132,circ_10115,chr18,2694524,2697120,SMCHD1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
134,circ_10117,chr18,2700536,2700829,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
137,circ_1012,chr1,21091869,21094157,HP1BP3,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
138,circ_10120,chr18,2700536,2718432,SMCHD1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
139,circ_10121,chr18,2700536,2724993,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
142,circ_10124,chr18,2700536,2739518,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
143,circ_10125,chr18,2700732,2718233,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
147,circ_10129,chr18,2718155,2729407,SMCHD1,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
149,circ_10130,chr18,2722516,2729407,SMCHD1,7,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
152,circ_10133,chr18,2732262,2732490,SMCHD1,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
153,circ_10134,chr18,2732262,2739518,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
160,circ_10140,chr18,2732262,2770106,SMCHD1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
162,circ_10142,chr18,2732262,2784619,SMCHD1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
164,circ_10144,chr18,2738394,2740819,SMCHD1,11,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
165,circ_10145,chr18,2738394,2747645,SMCHD1,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
166,circ_10146,chr18,2739429,2747645,SMCHD1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
167,circ_10147,chr18,2750040,2750505,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
168,circ_10148,chr18,2760649,2784619,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
169,circ_10149,chr18,2762102,2769818,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
173,circ_10152,chr18,2763634,2784619,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
174,circ_10153,chr18,2769691,2771616,SMCHD1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
175,circ_10154,chr18,2775731,2778237,SMCHD1,8,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
176,circ_10155,chr18,2775731,2784619,SMCHD1,58,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
177,circ_10156,chr18,2777803,2778237,SMCHD1,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
180,circ_10159,chr18,2884961,2892484,EMILIN2,9,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
181,circ_1016,chr1,21100234,21102498,HP1BP3,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
183,circ_10161,chr18,29210921,29246335,B4GALT6,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
184,circ_10162,chr18,29218606,29238052,B4GALT6,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
186,circ_10164,chr18,29237938,29246335,B4GALT6,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
193,circ_10170,chr18,29444589,29451083,TRAPPC8,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
196,circ_10173,chr18,29477748,29487573,TRAPPC8,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
197,circ_10174,chr18,29477748,29489723,TRAPPC8,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
199,circ_10176,chr18,29497540,29498477,TRAPPC8,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
200,circ_10177,chr18,29508359,29511486,TRAPPC8,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
201,circ_10178,chr18,2951052,2960847,LPIN2,13,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
203,circ_1018,chr1,21137230,21139732,EIF4G3,13,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
204,circ_10180,chr18,29511291,29516423,TRAPPC8,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
205,circ_10181,chr18,29622141,29625695,RNF125,32,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
208,circ_10184,chr18,29691716,29706763,RNF138,17,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
209,circ_10185,chr18,29691716,29709290,RNF138,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
211,circ_10187,chr18,3126698,3131494,MYOM1,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
212,circ_10188,chr18,3187477,3193956,MYOM1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
214,circ_1019,chr1,211444573,211449760,RCOR3,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
217,circ_10192,chr18,33234523,33272284,GALNT1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
222,circ_10197,chr18,33722243,33726344,ELP2,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
223,circ_10198,chr18,33740894,33747185,ELP2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
224,circ_10199,chr18,33740894,33750159,ELP2,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
227,circ_10200,chr18,34646852,34647508,KIAA1328,15,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
229,circ_10202,chr18,34664087,34753044,KIAA1328,10,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
230,circ_10203,chr18,34740162,34753044,KIAA1328,7,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
231,circ_10204,chr18,39570422,39593560,PIK3C3,7,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
232,circ_10205,chr18,39573233,39584505,PIK3C3,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
233,circ_10206,chr18,39573233,39609405,PIK3C3,9,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
235,circ_10208,chr18,39593405,39595530,PIK3C3,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
236,circ_10209,chr18,39593405,39629569,PIK3C3,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
237,circ_1021,chr1,211526580,211529810,TRAF5,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
239,circ_10211,chr18,39595439,39613921,PIK3C3,6,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
242,circ_10214,chr18,39607406,39647477,PIK3C3,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
243,circ_10215,chr18,39613789,39629569,PIK3C3,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
244,circ_10216,chr18,39617655,39620705,PIK3C3,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
247,circ_10219,chr18,39637846,39661243,PIK3C3,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
249,circ_10220,chr18,39644703,39647477,PIK3C3,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
254,circ_10225,chr18,43191455,43191762,,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
256,circ_10227,chr18,43479368,43484082,EPG5,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
260,circ_10230,chr18,43573570,43579500,PSTPIP2,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
265,circ_10235,chr18,43795776,43796561,C18orf25,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
266,circ_10236,chr18,44407921,44409830,PIAS2,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
267,circ_10237,chr18,44407921,44426804,PIAS2,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
270,circ_1024,chr1,21167348,21212864,EIF4G3,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
272,circ_10241,chr18,44526019,44526886,KATNAL2,16,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
275,circ_10244,chr18,44681169,44683908,IER3IP1,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
276,circ_10245,chr18,45355844,45423180,SMAD2,8,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
278,circ_10247,chr18,45368162,45423180,SMAD2,10,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
281,circ_1025,chr1,21183895,21188825,EIF4G3,10,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
284,circ_10252,chr18,46690054,46784863,DYM,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
285,circ_10253,chr18,46783379,46798673,DYM,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
292,circ_1026,chr1,21183895,21191755,EIF4G3,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
294,circ_10261,chr18,46904936,46906128,DYM,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
296,circ_10263,chr18,47906495,47911723,SKA1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
297,circ_10264,chr18,47908498,47918578,SKA1,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
301,circ_10268,chr18,48422178,48452268,ME2,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
302,circ_10269,chr18,48439170,48443878,ME2,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
303,circ_1027,chr1,21183895,21212864,EIF4G3,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
308,circ_10274,chr18,48450467,48458730,ME2,15,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
311,circ_10277,chr18,48573289,48586286,SMAD4,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
314,circ_1028,chr1,21186877,21191755,EIF4G3,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
321,circ_10286,chr18,51715243,51731527,MBD2,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
325,circ_1029,chr1,211923280,211966532,LPGAT1,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
327,circ_10291,chr18,51797729,51810435,POLI,17,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
328,circ_10292,chr18,51797729,51813781,POLI,13,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
329,circ_10293,chr18,51800295,51804223,POLI,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
336,circ_103,chr1,109878861,109884780,SORT1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
337,circ_1030,chr1,211952259,211956844,LPGAT1,13,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
338,circ_10300,chr18,52544797,52555349,RAB27B,6,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
349,circ_10310,chr18,55238623,55247431,FECH,8,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
350,circ_10311,chr18,55273088,55283207,NARS,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
354,circ_10315,chr18,55398645,55401328,LOC100505549,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
355,circ_10316,chr18,56246045,56247780,ALPK2,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
356,circ_10317,chr18,56327094,56327802,,14,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
358,circ_10319,chr18,56376609,56402561,MALT1,23,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
361,circ_10321,chr18,56400628,56409246,MALT1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
363,circ_10323,chr18,56601664,56606853,ZNF532,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
364,circ_10324,chr18,59244260,59259856,,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
365,circ_10325,chr18,59737622,59763183,PIGN,12,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
367,circ_10327,chr18,59790739,59815571,PIGN,12,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
368,circ_10328,chr18,59805475,59815571,PIGN,22,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
372,circ_10331,chr18,59824361,59825041,PIGN,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
374,circ_10333,chr18,59888269,59895831,KIAA1468,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
376,circ_10335,chr18,59911996,59928891,KIAA1468,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
377,circ_10336,chr18,59919896,59942706,KIAA1468,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
379,circ_10338,chr18,59954583,59972834,KIAA1468,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
382,circ_10340,chr18,60206913,60212106,ZCCHC2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
384,circ_10342,chr18,60206913,60232329,ZCCHC2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
389,circ_10347,chr18,61018120,61030101,KDSR,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
390,circ_10348,chr18,61066474,61067936,VPS4B,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
392,circ_1035,chr1,21205815,21212864,EIF4G3,12,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
393,circ_10350,chr18,61645532,61652479,SERPINB8,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
394,circ_10351,chr18,6237962,6244587,L3MBTL4,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
398,circ_10355,chr18,66541905,66564919,CCDC102B,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
400,circ_10357,chr18,670691,671451,TYMS,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
402,circ_10359,chr18,67484269,67499975,,26,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
403,circ_1036,chr1,212179980,212194554,INTS7,16,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
406,circ_10362,chr18,67498288,67503754,,18,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
407,circ_10363,chr18,67498288,67509631,,28,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
408,circ_10364,chr18,67534592,67535352,CD226,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
409,circ_10365,chr18,67534592,67563281,CD226,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
413,circ_10369,chr18,67562936,67563277,CD226,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
416,circ_10371,chr18,67562936,67577838,CD226,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
419,circ_10374,chr18,67577532,67614669,CD226,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
426,circ_10380,chr18,67684642,67698217,RTTN,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
427,circ_10381,chr18,67715206,67733158,RTTN,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
429,circ_10383,chr18,67788791,67809623,RTTN,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
430,circ_10384,chr18,67794737,67795782,RTTN,8,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
432,circ_10386,chr18,72342922,72353078,ZNF407,7,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
435,circ_10389,chr18,732833,743415,YES1,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
436,circ_1039,chr1,21220009,21221994,EIF4G3,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
437,circ_10390,chr18,74023330,74030669,,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
438,circ_10391,chr18,74082482,74092259,ZNF516,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
441,circ_10394,chr18,74090809,74092259,ZNF516,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
443,circ_10396,chr18,74153200,74159463,ZNF516,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
444,circ_10397,chr18,74153200,74175097,ZNF516,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
445,circ_10398,chr18,742917,743415,YES1,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
446,circ_10399,chr18,74542631,74563895,ZNF236,6,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
447,circ_104,chr1,109878861,109888500,SORT1,9,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
448,circ_1040,chr1,21220009,21231464,EIF4G3,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
452,circ_10403,chr18,74561481,74587620,ZNF236,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
454,circ_10405,chr18,74580640,74593468,ZNF236,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
455,circ_10406,chr18,74587447,74593468,ZNF236,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
456,circ_10407,chr18,74631731,74632014,ZNF236,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
457,circ_10408,chr18,74638992,74672811,ZNF236,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
